manufacturer,aspiration,body,drive,engine_location,engine_type,fuel_system,horsepower,peak_rpm,city_mpg,highway_mpg,price,fuel,num_doors,num_cylinders
0,1,3,2,0,2,5,156.0,6000.0,24,25,9995.0,1,4,4
21,0,2,1,0,2,0,68.0,5500.0,19,38,6338.0,1,2,4
17,0,4,1,0,2,5,145.0,4800.0,23,24,17199.0,1,2,6
21,1,4,2,0,2,1,110.0,5200.0,16,38,7295.0,1,4,4
19,0,4,1,0,3,1,85.0,5500.0,30,31,7295.0,1,4,4
21,0,2,0,0,3,1,68.0,5400.0,19,29,36000.0,1,4,4
7,0,3,1,0,0,5,68.0,4800.0,31,18,36000.0,1,2,4
7,0,4,2,0,2,1,116.0,5500.0,19,31,8499.0,1,2,6
5,0,2,1,0,2,1,62.0,5500.0,28,37,17669.0,0,2,4
13,0,3,1,0,2,1,152.0,4800.0,26,46,9959.0,1,4,4
0,0,3,1,0,2,1,84.0,4200.0,19,29,34028.0,0,4,4
19,1,2,0,0,0,0,176.0,6000.0,15,31,7898.0,1,4,4
18,0,4,2,0,2,1,121.0,5100.0,19,17,9988.0,1,4,4
18,0,3,1,0,2,1,62.0,4800.0,31,43,9995.0,1,4,6
0,0,2,1,0,2,5,161.0,4800.0,27,28,9295.0,0,2,4
19,0,3,1,0,2,5,68.0,5200.0,22,31,6095.0,1,4,4
12,0,2,1,1,2,1,97.0,4800.0,15,16,11549.0,1,4,6
2,0,3,2,0,2,1,114.0,5500.0,26,25,17669.0,1,4,4
13,0,3,0,0,2,5,123.0,5800.0,26,23,22018.0,0,2,4
18,0,2,1,0,2,1,56.0,4400.0,28,24,6575.0,1,4,4
8,0,2,1,0,2,6,155.0,5125.369458128079,31,53,14399.0,1,4,5
0,0,3,1,0,2,5,84.0,4800.0,22,37,22018.0,1,2,2
11,0,3,2,0,2,1,145.0,4750.0,19,23,12940.0,0,2,4
10,0,3,2,0,2,1,68.0,5500.0,23,30,9980.0,1,2,5
12,0,2,1,0,2,5,56.0,5500.0,24,42,8358.0,1,4,4
4,0,2,1,0,2,1,92.0,4750.0,31,29,10345.0,1,4,5
11,0,3,2,0,2,3,72.0,5000.0,27,37,15750.0,1,4,6
17,0,3,2,0,1,2,58.0,5200.0,19,23,9895.0,1,4,4
12,0,4,1,0,2,1,145.0,5200.0,16,34,23875.0,0,4,4
17,0,3,2,0,2,5,95.0,5200.0,38,26,9279.0,1,4,4
4,0,3,1,0,2,3,145.0,4800.0,37,32,9980.0,1,4,4
19,1,3,2,0,2,1,94.0,5250.0,24,38,6692.0,1,2,4
8,0,2,1,0,1,5,64.0,5000.0,27,29,11248.0,1,4,4
8,0,2,2,0,2,6,145.0,5500.0,23,28,13499.0,1,4,4
9,0,3,1,0,2,1,68.0,4800.0,19,23,8921.0,1,2,4
8,0,2,0,0,2,5,68.0,5500.0,37,34,7299.0,1,4,4
5,0,2,2,0,2,0,48.0,4750.0,25,29,6189.0,1,2,6
5,0,3,1,0,2,5,64.0,4800.0,27,31,7975.0,1,4,5
16,0,2,2,0,3,5,184.0,5500.0,31,24,7898.0,1,2,5
19,1,3,2,0,3,1,88.0,5500.0,28,34,23875.0,1,4,4
8,0,4,0,0,2,6,86.0,5000.0,24,31,12964.0,1,2,6
14,0,2,1,0,2,5,70.0,5000.0,30,24,7609.0,1,2,4
5,1,0,2,0,2,5,97.0,5200.0,24,28,18150.0,1,2,4
4,1,0,1,0,2,5,82.0,4800.0,23,39,16925.0,1,4,4
5,0,3,1,0,2,0,102.0,5250.0,27,24,9538.0,0,4,4
8,1,3,1,0,2,5,69.0,4800.0,20,38,16925.0,1,4,4
12,0,3,2,0,2,5,84.0,5500.0,49,32,8778.0,1,4,4
2,0,2,2,0,2,5,72.0,5200.0,25,25,8778.0,0,4,4
5,1,3,1,0,2,1,62.0,4800.0,17,31,13495.0,1,4,4
2,1,2,2,0,2,1,162.0,5000.0,18,25,32528.0,1,2,4
8,0,2,1,0,2,5,110.0,4800.0,25,42,9279.0,1,2,4
14,1,3,2,0,2,5,64.0,5200.0,23,22,6669.0,0,4,4
21,0,1,1,1,2,5,121.0,5000.0,23,30,11245.0,1,2,4
19,0,3,1,0,2,5,100.0,5500.0,19,23,8949.0,1,4,6
4,0,2,2,0,3,1,82.0,4500.0,19,37,7609.0,1,4,4
5,0,3,1,0,2,0,76.0,5800.0,27,24,6692.0,1,4,4
9,0,3,1,0,2,1,184.0,5400.0,26,30,13415.0,0,2,6
12,0,2,1,0,2,5,207.0,4400.0,19,34,11259.0,1,4,4
19,1,4,1,0,2,1,123.0,4800.0,24,34,13499.0,1,4,4
8,0,2,1,0,2,3,101.0,5400.0,26,38,5348.0,0,2,6
5,1,2,2,0,3,1,161.0,5100.0,15,34,9988.0,1,2,4
19,0,2,1,0,3,5,111.0,4800.0,21,41,30760.0,1,4,8
7,0,3,1,0,2,1,152.0,5500.0,17,34,14399.0,1,2,4
12,0,2,1,0,1,5,69.0,5200.0,25,30,5195.0,1,2,4
19,0,0,2,0,2,5,116.0,4800.0,38,30,8949.0,1,4,4
14,0,3,2,0,2,1,62.0,5000.0,19,30,40960.0,1,4,4
13,0,2,1,0,2,5,152.0,5200.0,22,27,7995.0,1,4,4
12,0,2,1,0,0,1,116.0,4200.0,31,27,12440.0,0,4,6
12,0,2,2,0,2,3,140.0,4800.0,18,31,5118.0,0,4,8
11,0,3,1,0,2,6,69.0,4800.0,21,33,9989.0,0,2,4
19,0,2,0,0,2,5,123.0,5125.369458128079,23,32,10595.0,1,4,4
0,0,3,1,0,2,1,86.0,4800.0,26,28,6649.0,1,2,4
21,0,3,2,0,1,1,86.0,5000.0,31,16,11248.0,1,2,4
8,0,3,2,0,2,5,207.0,5400.0,29,32,7957.0,1,4,4
3,0,2,1,0,2,1,69.0,4900.0,17,42,7689.0,1,2,4
14,0,3,1,0,2,5,68.0,4800.0,17,38,7609.0,0,4,4
21,1,2,0,0,2,5,62.0,5500.0,31,37,9279.0,1,4,4
19,0,3,1,0,2,5,116.0,5500.0,19,37,6229.0,1,2,4
4,0,2,2,0,2,5,112.0,6000.0,31,28,5151.0,1,4,4
21,0,3,1,0,2,1,82.0,5250.0,24,42,23875.0,1,2,4
19,0,4,1,0,0,5,48.0,4800.0,25,32,12964.0,1,4,4
14,0,1,2,0,3,5,68.0,4350.0,19,32,11850.0,1,2,4
12,0,2,2,0,1,5,145.0,4150.0,19,34,5499.0,1,4,5
17,0,4,1,0,2,1,155.0,5900.0,17,26,14489.0,1,4,4
10,0,4,2,0,2,6,86.0,4150.0,23,43,6695.0,1,4,4
20,1,3,1,0,2,5,85.0,5400.0,28,29,9988.0,1,4,6
18,0,1,0,0,2,5,176.0,5200.0,37,32,10898.0,1,2,4
12,0,2,1,0,2,5,161.0,5000.0,38,30,18150.0,0,2,4
14,0,2,1,0,0,5,114.0,4800.0,17,24,6229.0,1,2,4
12,0,2,1,0,4,5,135.0,5200.0,18,32,22625.0,0,4,2
19,0,1,0,0,2,5,160.0,6000.0,25,24,17669.0,1,2,4
2,0,2,1,0,2,1,84.0,5500.0,31,31,18620.0,1,2,6
4,0,3,2,0,2,5,70.0,4800.0,18,43,8948.0,1,4,4
12,0,3,1,0,2,5,82.0,6000.0,37,30,25552.0,1,2,4
14,1,2,2,0,3,0,106.0,5125.369458128079,26,29,36880.0,1,4,4
19,0,2,2,0,5,1,160.0,5000.0,27,33,9279.0,1,2,4
9,0,4,1,0,2,5,52.0,4800.0,32,25,6529.0,1,2,4
4,0,3,2,0,1,1,134.0,4800.0,31,18,12440.0,1,2,4
21,1,3,2,0,2,1,62.0,5200.0,24,24,7957.0,1,2,5
6,0,3,2,0,2,0,143.0,5250.0,30,53,7999.0,1,2,6
3,0,3,1,0,2,5,84.0,5100.0,31,32,34028.0,1,2,4
2,0,0,2,0,4,5,86.0,4150.0,17,38,5151.0,1,4,4
19,0,4,1,0,2,1,60.0,4500.0,19,25,15985.0,1,2,4
19,1,2,2,0,2,5,90.0,4800.0,24,37,13860.0,1,4,4
17,1,3,2,0,2,1,97.0,5200.0,22,32,9639.0,0,4,4
12,0,0,1,0,2,5,90.0,5600.0,24,24,34028.0,1,4,6
8,0,3,2,0,1,1,152.0,4800.0,17,29,8495.0,1,2,4
4,1,3,1,0,2,5,90.0,5000.0,30,38,12170.0,1,2,6
17,0,4,1,0,2,3,120.0,6000.0,31,37,16695.0,1,2,4
0,0,1,1,0,2,5,73.0,4800.0,25,23,7053.0,1,4,4
2,0,3,1,0,2,5,70.0,4200.0,15,50,17669.0,0,4,4
6,0,2,1,0,2,5,82.0,5400.0,30,20,10945.0,1,2,4
8,0,4,1,0,2,6,84.0,4750.0,16,28,18150.0,1,4,4
9,0,2,2,1,0,1,62.0,5500.0,17,38,13950.0,1,2,4
19,0,3,2,0,2,0,70.0,5100.0,26,33,8845.0,1,2,6
4,0,1,1,0,2,5,60.0,4150.0,19,24,11248.0,1,4,4
21,0,3,1,0,2,5,94.0,5100.0,22,25,11845.0,1,4,4
11,1,2,1,0,2,5,69.0,4350.0,24,25,21485.0,1,2,4
12,0,2,2,0,2,5,160.0,4800.0,13,34,6575.0,1,4,4
4,0,3,1,0,2,5,82.0,5250.0,23,38,11248.0,1,4,4
1,0,3,1,0,1,5,207.0,5500.0,24,32,12964.0,1,2,4
11,0,3,1,0,2,5,84.0,6000.0,29,24,6575.0,1,4,4
12,0,3,1,0,2,5,111.0,4500.0,27,25,6918.0,1,4,4
7,0,3,1,0,2,3,110.0,4350.0,22,31,7738.0,0,2,4
8,0,3,1,0,4,5,90.0,5500.0,26,30,7898.0,0,4,2
6,0,3,1,0,2,5,152.0,4350.0,21,22,6692.0,1,4,4
18,0,2,1,0,2,5,101.0,4200.0,23,31,31600.0,1,4,4
20,0,2,2,0,2,1,64.0,4800.0,23,42,14869.0,1,4,4
18,1,2,1,0,3,1,145.0,4800.0,27,28,6229.0,1,4,4
13,1,4,1,0,2,1,69.0,5800.0,34,30,13950.0,1,2,5
14,0,1,2,0,2,3,88.0,4800.0,30,29,11595.0,1,2,4
19,0,3,1,0,3,1,111.0,5250.0,31,24,18399.0,1,4,4
16,0,2,1,0,2,5,70.0,4250.0,27,28,9095.0,1,4,5
19,0,2,2,0,2,0,68.0,5500.0,31,34,10345.0,1,2,4
10,0,3,1,0,2,3,262.0,4250.0,31,41,14489.0,1,4,4
3,0,2,1,0,1,5,121.0,4800.0,27,29,9279.0,1,4,4
14,0,3,1,0,2,5,114.0,4800.0,37,26,35550.0,1,2,4
12,0,2,2,0,2,3,69.0,4750.0,25,25,9995.0,0,2,4
15,0,0,1,0,2,5,70.0,5400.0,31,26,7957.0,0,2,4
11,0,2,2,0,2,5,95.0,5500.0,24,25,22625.0,1,4,4
20,0,3,1,0,2,5,155.0,5400.0,23,39,21105.0,1,4,6
19,0,0,2,0,2,5,68.0,5500.0,23,25,7395.0,1,4,4
5,0,2,1,0,2,5,97.0,5500.0,21,34,10698.0,1,4,4
13,0,2,1,0,4,0,156.0,5500.0,19,25,7349.0,1,4,4
11,0,3,2,0,1,1,70.0,5500.0,21,23,9095.0,0,2,4
18,0,3,1,0,2,1,68.0,5200.0,28,41,9639.0,1,4,4
18,0,2,1,0,2,5,154.0,4800.0,23,38,19699.0,1,2,4
8,0,0,2,0,2,5,95.0,5250.0,15,50,25552.0,1,2,4
19,0,3,1,0,2,5,95.0,5900.0,31,22,16845.0,1,2,6
19,0,3,2,0,2,1,104.256157635468,5500.0,27,22,9988.0,0,2,4
9,0,3,1,0,2,1,142.0,4800.0,27,42,7129.0,1,2,4
8,0,3,1,0,2,3,52.0,4400.0,19,29,5572.0,1,4,6
20,0,2,1,0,0,1,90.0,5400.0,26,32,6695.0,1,2,4
11,0,2,1,0,0,3,262.0,4500.0,19,30,5151.0,1,4,4
9,0,2,2,0,2,1,142.0,5200.0,24,37,22018.0,1,4,4
12,0,3,2,0,2,5,95.0,5250.0,23,25,8921.0,1,4,4
19,0,2,2,0,2,5,101.0,5500.0,34,28,7957.0,1,4,4
19,0,2,1,0,2,1,123.0,5500.0,47,37,11048.0,1,4,8
8,0,3,2,0,1,5,68.0,5200.0,27,24,11900.0,0,4,6
20,0,3,1,0,2,5,145.0,5200.0,28,25,18399.0,1,4,4
16,1,3,2,0,2,3,95.0,5000.0,27,23,10795.0,1,4,4
12,0,3,2,0,4,3,69.0,5500.0,23,30,7299.0,1,4,2
20,1,3,2,0,2,1,84.0,5250.0,19,26,6229.0,1,2,4
11,0,3,1,0,2,3,182.0,4800.0,19,29,5348.0,1,2,4
17,1,4,2,0,2,6,154.0,5500.0,37,25,6795.0,1,2,4
17,1,2,2,0,0,1,160.0,4350.0,31,38,7775.0,0,2,5
18,0,2,1,0,2,5,58.0,4350.0,19,27,9960.0,0,2,4
20,0,3,2,0,2,1,176.0,5200.0,22,34,22018.0,0,2,4
5,1,3,2,0,2,3,110.0,5000.0,21,53,22470.0,1,4,4
17,0,2,1,0,2,5,70.0,4150.0,18,38,15580.0,1,2,4
12,0,2,1,0,2,0,68.0,6600.0,31,37,9233.0,1,2,6
20,1,0,1,0,3,5,86.0,5300.0,24,38,5151.0,0,2,4
19,0,3,1,0,2,5,145.0,5800.0,19,37,8499.0,1,4,5
8,0,4,1,0,2,0,88.0,6000.0,17,28,40960.0,1,4,5
19,0,3,1,0,2,5,116.0,5000.0,21,28,6785.0,1,2,4
19,0,2,1,0,2,5,69.0,4800.0,27,38,34184.0,0,4,4
13,0,3,1,0,3,1,154.0,5200.0,21,25,11595.0,1,4,4
16,1,2,2,0,0,5,182.0,5000.0,31,37,17199.0,1,4,4
7,0,3,2,0,2,5,68.0,4800.0,21,34,7603.0,1,2,4
13,0,3,2,0,2,5,95.0,5250.0,31,22,34184.0,1,4,4
21,0,4,2,0,3,1,82.0,4750.0,21,32,8358.0,1,4,4
13,0,3,1,0,2,5,64.0,4800.0,29,30,6189.0,1,4,4
19,1,3,1,0,2,1,155.0,5000.0,21,37,9258.0,1,4,4
1,0,3,2,0,2,5,92.0,5400.0,38,25,17669.0,1,4,4
13,0,2,2,0,2,5,69.0,4900.0,26,38,22018.0,1,2,4
21,0,4,1,0,2,1,56.0,4800.0,17,22,6189.0,1,4,6
20,0,3,2,0,3,1,76.0,5100.0,31,32,8495.0,1,2,4
21,0,3,1,0,1,5,104.256157635468,4800.0,27,38,7053.0,0,4,4
19,0,2,2,1,2,5,160.0,4800.0,19,33,7689.0,1,2,6
19,1,2,0,0,2,1,68.0,5900.0,30,32,9233.0,0,4,4
20,0,4,2,0,2,5,101.0,5000.0,45,37,30760.0,1,4,6
21,0,2,1,0,2,5,95.0,5500.0,22,31,9980.0,0,4,4
18,0,4,0,0,0,5,160.0,4500.0,18,32,16845.0,1,2,6
19,0,3,1,0,2,5,114.0,5500.0,24,47,13860.0,1,4,4
12,0,3,1,0,2,5,69.0,5200.0,25,30,17199.0,1,4,4
18,0,4,2,0,2,1,102.0,5500.0,31,24,15690.0,1,2,4
9,0,2,1,0,2,5,88.0,4800.0,26,38,6488.0,1,4,4
19,0,2,2,0,2,5,207.0,5000.0,24,30,28176.0,1,4,4
11,0,2,1,0,1,0,68.0,5000.0,19,33,16900.0,1,4,4
12,1,2,1,0,4,3,207.0,4800.0,24,34,35056.0,1,4,4
4,0,2,2,0,2,5,162.0,4350.0,27,26,6695.0,1,4,4
4,0,2,2,0,2,0,101.0,4800.0,31,41,11595.0,1,2,4
6,0,2,1,0,2,1,68.0,6000.0,27,30,11549.0,1,4,4
9,0,3,2,0,4,1,69.0,5000.0,26,37,14869.0,1,4,4
15,0,3,2,0,2,5,70.0,4800.0,21,38,11845.0,1,2,4
20,1,3,2,0,2,1,184.0,5200.0,31,23,15998.0,0,2,6
11,0,2,0,0,0,1,56.0,4800.0,15,30,28248.0,1,2,4
18,1,3,1,0,2,1,123.0,4800.0,21,30,16630.0,1,2,4
11,1,2,2,0,2,1,145.0,5000.0,18,28,9495.0,1,4,4
13,0,2,2,0,2,0,97.0,4800.0,23,22,7895.0,1,4,6
12,0,4,2,0,4,1,102.0,4200.0,21,20,7689.0,1,4,6
20,0,3,2,0,2,3,88.0,5500.0,31,24,8195.0,1,2,4
8,0,3,2,0,2,5,69.0,5000.0,38,30,35056.0,1,2,4
2,0,3,2,0,2,1,90.0,5500.0,26,27,40960.0,1,2,4
19,0,2,2,0,4,1,104.256157635468,4200.0,19,33,32528.0,1,2,4
15,0,4,2,1,2,5,123.0,5250.0,25,37,17950.0,1,4,4
12,0,3,2,0,5,1,62.0,5200.0,23,37,11694.0,1,2,4
13,0,2,1,0,2,5,102.0,4900.0,31,22,6855.0,1,2,2
2,0,3,1,0,2,1,70.0,5125.369458128079,16,29,17199.0,1,2,4
8,0,0,2,0,2,1,161.0,4750.0,24,24,7957.0,0,2,4
11,0,3,2,0,2,5,84.0,5500.0,24,32,13950.0,1,2,4
13,0,3,1,0,2,2,94.0,5400.0,17,22,17075.0,1,4,6
12,0,2,2,0,2,0,68.0,5600.0,24,53,15750.0,1,4,4
19,1,2,1,0,2,0,48.0,5600.0,31,32,7999.0,0,4,4
2,0,2,1,0,2,3,262.0,4800.0,23,28,45400.0,1,4,6
1,0,3,1,0,2,1,161.0,4800.0,32,28,5195.0,0,4,4
12,0,3,1,0,2,5,155.0,4500.0,27,23,32528.0,1,4,4
9,0,3,2,0,0,3,68.0,4800.0,17,30,45400.0,1,4,5
8,0,3,1,0,2,5,95.0,4250.0,29,43,6692.0,1,2,4
18,1,4,1,0,2,1,69.0,4800.0,27,23,9295.0,1,2,12
12,1,4,1,0,2,5,55.0,5800.0,37,38,36880.0,1,2,4
18,0,3,1,0,4,0,102.0,4500.0,24,29,5348.0,1,2,4
19,0,2,1,0,2,5,102.0,5000.0,27,38,11694.0,1,4,4
12,0,3,2,0,1,5,145.0,4800.0,19,27,6649.0,0,4,5
19,0,3,1,0,3,5,70.0,6000.0,16,34,6479.0,0,2,4
20,0,3,2,0,2,1,95.0,4800.0,17,22,10898.0,0,2,4
12,0,3,2,0,2,5,62.0,5500.0,20,30,7126.0,1,2,4
19,0,2,2,0,1,3,123.0,4350.0,21,38,7775.0,1,4,4
19,0,3,2,0,2,5,123.0,5000.0,26,41,8495.0,0,4,4
18,0,3,1,0,2,0,102.0,5200.0,25,37,16630.0,1,2,4
4,0,3,1,1,2,5,73.0,6600.0,17,39,9279.0,1,4,4
19,1,3,1,0,2,5,104.256157635468,6000.0,16,32,10198.0,1,2,4
13,0,1,1,0,0,1,84.0,4150.0,19,25,11845.0,1,2,4
13,1,4,2,0,2,0,102.0,4350.0,14,25,7788.0,0,4,4
9,0,3,1,0,2,1,162.0,6600.0,27,22,13295.0,1,4,4
5,0,2,1,0,2,5,70.0,5000.0,22,32,13499.0,1,2,4
18,0,3,1,0,2,1,48.0,5200.0,26,37,36880.0,0,2,4
4,0,3,1,0,2,5,56.0,6000.0,19,39,16558.0,1,4,5
19,0,3,1,0,2,5,88.0,5200.0,19,25,13495.0,0,4,4
21,0,1,1,0,0,5,90.0,5500.0,23,50,9279.0,0,2,4
10,0,2,1,0,2,5,176.0,6000.0,31,36,7609.0,1,2,4
20,0,3,1,0,1,5,123.0,5200.0,13,37,6338.0,1,2,12
20,0,3,2,0,4,5,68.0,5500.0,23,33,10698.0,1,4,4
18,0,3,0,0,2,3,176.0,5800.0,21,25,16430.0,1,4,4
18,0,2,1,0,2,0,116.0,4900.0,27,28,16515.0,1,4,4
13,0,3,2,0,2,1,84.0,5500.0,23,30,6649.0,1,4,4
19,0,3,1,0,5,1,155.0,6000.0,22,22,15750.0,0,4,4
11,0,0,1,0,2,5,262.0,4800.0,24,28,17199.0,1,4,4
12,0,3,2,0,0,1,116.0,5200.0,18,31,6229.0,1,2,4
20,0,3,2,0,5,5,114.0,6000.0,27,25,16503.0,1,4,4
4,1,0,1,0,2,5,110.0,5200.0,31,27,8058.0,1,4,4
2,0,1,2,0,2,1,102.0,4150.0,31,32,22470.0,1,2,4
19,1,3,1,0,2,6,76.0,4800.0,31,20,9279.0,1,4,4
5,0,3,2,0,2,6,123.0,5250.0,31,34,11549.0,1,4,4
11,0,4,1,0,2,5,84.0,4800.0,27,32,6692.0,1,2,4
13,0,3,1,0,3,0,111.0,5000.0,49,25,6095.0,1,4,4
21,0,3,2,0,0,1,155.0,4500.0,37,39,6669.0,1,4,4
2,0,3,1,0,1,1,88.0,5500.0,27,27,6189.0,1,2,4
18,0,3,1,0,2,5,161.0,4800.0,31,34,15985.0,1,2,4
2,0,2,1,0,2,1,88.0,4800.0,31,25,11199.0,1,4,6
11,0,4,1,0,3,1,76.0,5200.0,19,22,7799.0,1,4,4
14,0,3,2,0,1,5,182.0,5250.0,24,27,22625.0,1,2,4
18,0,3,1,0,2,3,82.0,5500.0,24,37,40960.0,1,4,4
11,0,2,1,0,2,3,84.0,5800.0,22,37,9295.0,1,4,4
19,1,2,1,0,2,3,68.0,5200.0,17,32,8238.0,1,4,6
1,0,1,2,0,2,5,60.0,5500.0,26,25,16558.0,1,4,4
4,0,3,2,0,4,5,102.0,5100.0,25,46,16503.0,1,2,4
13,0,2,1,0,2,1,68.0,4250.0,19,30,15998.0,1,2,4
5,0,1,2,0,3,1,85.0,5500.0,17,25,9279.0,1,4,4
8,0,2,2,0,2,5,69.0,6000.0,31,32,15040.0,1,4,4
16,0,2,2,0,4,5,111.0,4800.0,18,34,12940.0,1,2,4
14,0,1,1,0,2,1,101.0,5000.0,24,32,12629.0,1,2,6
10,0,3,1,0,2,5,95.0,5500.0,24,34,5348.0,1,4,4
1,0,4,2,1,2,1,70.0,4800.0,33,38,10295.0,1,4,8
3,0,3,1,0,2,1,111.0,5000.0,19,43,10945.0,1,4,4
5,1,1,1,0,2,1,101.0,5300.0,31,24,16900.0,1,4,4
17,0,4,1,0,2,5,82.0,5500.0,23,28,7775.0,1,2,4
8,0,2,1,0,4,3,68.0,5500.0,17,34,10198.0,1,2,4
12,0,2,2,0,2,5,110.0,4800.0,37,19,16845.0,1,4,4
19,0,3,1,0,3,5,68.0,6000.0,24,34,17669.0,1,2,4
17,0,3,0,0,4,5,95.0,5400.0,19,46,12964.0,1,4,8
12,0,2,1,0,5,1,68.0,5200.0,24,25,32528.0,1,4,4
11,0,4,1,0,2,5,92.0,5000.0,37,29,18150.0,1,4,5
19,1,4,2,0,4,5,116.0,5500.0,23,34,7995.0,1,4,4
5,1,2,2,0,2,5,142.0,4400.0,31,23,21105.0,1,4,4
18,0,3,2,0,2,0,55.0,6000.0,27,16,5195.0,1,4,4
5,0,3,1,0,2,1,160.0,4800.0,28,37,6295.0,1,2,4
8,0,3,1,0,2,7,73.0,4500.0,28,37,7295.0,1,4,4
2,0,2,2,0,0,5,110.0,4800.0,31,33,13845.0,1,2,4
17,0,3,2,0,2,5,145.0,4800.0,19,38,5572.0,1,2,4
19,0,3,1,0,1,5,70.0,5500.0,21,29,13200.0,1,4,4
11,1,3,1,0,2,1,143.0,5500.0,19,29,35056.0,0,2,4
15,1,2,1,0,3,1,69.0,5000.0,31,23,9959.0,1,2,4
18,1,2,2,0,4,5,70.0,5200.0,24,38,11259.0,0,4,4
8,0,3,1,0,0,5,68.0,5200.0,25,29,13645.0,1,4,4
18,0,2,2,0,2,5,84.0,4800.0,30,39,28176.0,1,4,4
11,0,3,1,0,2,5,69.0,6000.0,26,37,9495.0,1,2,4
6,1,3,1,0,2,3,116.0,5500.0,23,24,17199.0,1,4,4
12,0,3,1,0,2,1,68.0,5500.0,15,30,6229.0,1,2,4
11,0,3,2,1,2,5,162.0,4800.0,37,32,12290.0,1,4,4
12,0,2,1,0,2,5,160.0,4800.0,24,28,10898.0,1,4,6
16,0,3,1,0,4,1,101.0,5500.0,38,37,15750.0,1,2,4
8,0,2,0,0,2,5,68.0,5000.0,27,24,13860.0,1,2,4
21,0,3,2,0,2,1,62.0,4800.0,22,22,8921.0,0,4,2
19,1,4,1,0,5,5,116.0,5400.0,29,32,6785.0,1,2,4
20,0,3,1,0,1,1,200.0,4650.0,31,37,13499.0,1,2,4
15,0,3,1,0,2,2,162.0,5400.0,37,37,7198.0,1,2,4
0,1,2,1,0,2,5,62.0,5250.0,31,33,15580.0,1,4,4
14,1,3,2,0,2,0,76.0,5400.0,24,37,9095.0,0,2,4
2,1,3,1,0,2,1,95.0,5000.0,24,32,5151.0,1,4,12
19,0,0,1,0,2,5,55.0,5250.0,27,25,5348.0,1,4,4
19,0,2,2,1,3,5,207.0,5200.0,38,23,9549.0,1,2,2
2,1,4,1,0,2,7,104.256157635468,6000.0,24,22,12764.0,1,4,4
13,0,2,2,0,2,5,73.0,5000.0,24,32,12945.0,1,2,4
8,0,2,1,0,2,1,70.0,4500.0,37,34,5572.0,1,4,4
4,0,3,1,0,2,5,82.0,5800.0,19,28,24565.0,1,2,4
19,0,2,1,0,2,6,116.0,5600.0,14,32,19045.0,1,2,6
8,0,3,1,0,0,1,68.0,5200.0,15,28,9895.0,1,4,4
20,0,3,1,0,2,5,111.0,5800.0,26,23,7775.0,0,4,4
1,0,3,1,0,0,5,68.0,4750.0,34,32,6488.0,1,2,4
21,0,3,1,0,2,0,116.0,5500.0,27,41,37028.0,0,2,4
8,0,2,1,0,2,3,70.0,5000.0,22,38,8238.0,1,2,4
17,0,3,2,0,2,5,106.0,5400.0,30,25,16695.0,1,4,4
20,0,3,2,0,2,1,70.0,4800.0,26,53,24565.0,1,2,4
18,0,2,1,0,2,2,161.0,5900.0,13,47,20970.0,0,4,5
12,0,4,1,0,1,5,101.0,5000.0,31,17,6849.0,1,4,8
20,0,2,1,0,2,5,95.0,5500.0,24,34,40960.0,1,4,6
19,0,2,1,0,2,6,102.0,6000.0,27,34,9960.0,1,4,4
8,0,3,1,0,2,1,69.0,4800.0,20,23,28176.0,1,4,4
19,0,0,1,0,2,5,68.0,4800.0,24,32,7895.0,1,4,4
9,1,2,1,0,4,1,95.0,5200.0,17,37,14489.0,1,2,6
9,0,3,1,0,1,1,140.0,5200.0,17,24,18420.0,0,4,4
12,0,3,1,0,2,1,112.0,5000.0,16,30,20970.0,1,4,4
4,1,3,2,0,2,5,116.0,5000.0,25,37,41315.0,0,2,4
18,0,3,2,0,1,5,76.0,4200.0,38,39,7788.0,0,2,5
17,0,3,1,0,2,5,110.0,5400.0,19,30,7689.0,0,4,4
4,0,3,1,0,2,5,55.0,5500.0,22,28,6575.0,1,4,4
18,0,4,2,0,2,5,68.0,5900.0,19,25,5572.0,0,2,4
19,0,3,2,0,2,5,90.0,6000.0,23,23,8949.0,1,4,4
2,0,3,1,0,2,5,90.0,4150.0,24,38,6338.0,1,2,4
13,0,3,1,0,2,5,106.0,4800.0,27,34,10345.0,0,4,6
8,0,2,1,0,2,2,116.0,5250.0,20,32,9233.0,0,2,8
20,0,3,1,0,0,5,115.0,5125.369458128079,18,37,5195.0,1,4,6
19,0,2,1,0,2,1,88.0,5250.0,19,37,16500.0,1,2,4
8,0,1,2,0,2,5,176.0,4800.0,18,34,10345.0,0,4,6
15,1,3,2,1,2,3,62.0,4800.0,23,30,7603.0,1,2,4
3,0,3,1,0,2,2,114.0,6000.0,31,25,6488.0,1,4,4
6,0,3,1,0,0,1,116.0,5000.0,26,26,9995.0,1,4,4
5,0,0,2,0,2,5,97.0,4200.0,28,26,16515.0,1,4,8
8,0,2,1,0,2,1,76.0,5000.0,23,17,7689.0,1,4,6
0,0,4,1,0,3,6,123.0,4800.0,27,26,16630.0,1,4,4
21,1,2,1,0,3,0,69.0,4800.0,28,32,9298.0,1,4,4
19,0,3,1,0,2,1,97.0,4750.0,27,29,16503.0,0,4,4
21,0,3,1,1,2,5,111.0,5400.0,19,30,9095.0,0,2,6
21,0,3,1,0,4,5,88.0,5500.0,21,31,21105.0,1,4,4
