manufacturer,aspiration,doors,body,drive,engine_location,engine_type,cylinders,fuel_system,horsepower,peak_rpm,city_mpg,highway_mpg,price,diesel,gas
toyota,turbo,four,sedan,fwd,front,ohc,four,mpfi,161.0,5900.0,22,29,24565.0,1,0
mazda,std,four,sedan,rwd,front,ohc,six,2bbl,84.0,5300.0,13,25,12170.0,0,1
volvo,turbo,four,wagon,fwd,front,ohc,four,idi,95.0,4800.0,19,37,10698.0,0,1
mazda,std,four,sedan,fwd,front,ohc,four,2bbl,90.0,4750.0,27,32,13860.0,0,1
honda,std,two,wagon,fwd,front,ohcv,four,spfi,97.0,5000.0,31,25,7295.0,1,0
subaru,turbo,two,convertible,fwd,front,ohcf,six,2bbl,110.0,4800.0,28,24,7295.0,0,1
saab,std,four,sedan,fwd,front,ohcf,four,2bbl,76.0,5800.0,17,43,11850.0,0,1
honda,std,four,hardtop,rwd,front,ohc,four,mpfi,73.0,4800.0,29,23,12940.0,0,1
subaru,std,four,hatchback,fwd,front,l,four,idi,112.0,4800.0,20,38,8845.0,0,1
jaguar,std,four,hatchback,rwd,front,ohc,four,spdi,48.0,5500.0,26,23,12940.0,0,1
chevrolet,std,four,sedan,fwd,front,ohc,four,mpfi,68.0,5400.0,19,39,7499.0,0,1
mercury,turbo,four,hatchback,4wd,front,ohc,four,mpfi,68.0,5000.0,31,30,6189.0,0,1
mitsubishi,std,two,sedan,fwd,front,ohc,four,2bbl,62.0,5200.0,31,24,40960.0,0,1
toyota,std,two,hatchback,rwd,front,ohc,four,2bbl,145.0,4150.0,19,30,7499.0,1,0
honda,std,four,hatchback,fwd,front,ohcf,four,2bbl,70.0,4800.0,36,25,11245.0,0,1
nissan,std,two,hatchback,fwd,front,ohc,four,mpfi,162.0,4800.0,27,28,24565.0,0,1
mercedes-benz,turbo,two,wagon,fwd,front,ohc,four,mpfi,68.0,5800.0,23,25,15998.0,0,1
peugot,std,four,sedan,fwd,front,ohc,four,mpfi,176.0,5000.0,25,31,17950.0,1,0
toyota,std,four,sedan,fwd,front,ohc,four,mpfi,68.0,6000.0,19,25,6785.0,0,1
subaru,std,two,sedan,rwd,front,ohc,four,2bbl,111.0,4800.0,24,37,10898.0,0,1
porsche,turbo,two,sedan,fwd,front,ohc,four,mpfi,88.0,5500.0,24,30,8058.0,0,1
toyota,turbo,four,hatchback,rwd,front,ohc,four,2bbl,116.0,5800.0,27,32,15998.0,0,1
mercedes-benz,std,two,sedan,rwd,front,ohc,four,spdi,95.0,5500.0,19,38,16503.0,0,1
jaguar,std,four,wagon,fwd,front,ohc,six,mpfi,182.0,5500.0,30,30,34028.0,0,1
peugot,std,four,sedan,4wd,front,ohc,four,mpfi,48.0,4800.0,19,24,16925.0,0,1
toyota,std,two,wagon,rwd,front,ohc,four,mpfi,85.0,5200.0,20,23,11595.0,0,1
mitsubishi,std,four,sedan,fwd,front,rotor,four,mpfi,84.0,5300.0,19,30,6189.0,0,1
dodge,std,four,hatchback,4wd,front,ohc,four,mpfi,88.0,5500.0,31,25,6529.0,0,1
honda,std,four,hatchback,fwd,front,l,four,idi,76.0,5200.0,23,29,7395.0,0,1
honda,std,two,sedan,rwd,front,ohc,two,2bbl,78.0,6600.0,36,37,7775.0,0,1
toyota,std,two,hatchback,fwd,front,ohc,four,2bbl,68.0,5200.0,31,32,8449.0,0,1
dodge,std,four,sedan,fwd,front,ohc,four,2bbl,72.0,5000.0,19,25,17075.0,0,1
subaru,std,four,sedan,fwd,front,ohc,four,2bbl,123.0,4200.0,38,27,18280.0,0,1
mazda,std,two,sedan,fwd,front,ohcf,six,2bbl,73.0,4150.0,27,46,18920.0,0,1
isuzu,std,two,sedan,fwd,front,ohc,four,mpfi,155.0,4150.0,17,25,10595.0,0,1
subaru,turbo,two,hatchback,rwd,front,ohc,five,mpfi,92.0,5400.0,24,42,13295.0,0,1
toyota,std,four,sedan,fwd,front,rotor,two,spdi,68.0,5400.0,27,22,6795.0,0,1
mitsubishi,std,four,convertible,fwd,front,dohc,six,spdi,68.0,5000.0,37,28,23875.0,0,1
subaru,turbo,two,sedan,fwd,front,rotor,eight,idi,110.0,5000.0,19,34,7463.0,0,1
volvo,turbo,four,sedan,rwd,front,ohc,four,mpfi,184.0,5200.0,20,41,5118.0,1,0
nissan,std,four,hatchback,rwd,front,ohc,four,mpfi,200.0,4350.0,24,30,6189.0,1,0
mercedes-benz,turbo,four,sedan,fwd,front,ohcf,four,mpfi,175.0,5250.0,31,25,6529.0,0,1
mitsubishi,turbo,two,wagon,fwd,front,ohc,four,1bbl,68.0,6000.0,24,37,15250.0,0,1
volvo,std,four,hatchback,fwd,front,dohc,six,idi,123.0,5500.0,16,38,9538.0,0,1
mazda,std,four,sedan,fwd,front,ohc,four,mpfi,145.0,4800.0,24,28,10945.0,0,1
mercedes-benz,std,four,wagon,rwd,front,dohc,four,2bbl,62.0,4800.0,31,30,7395.0,0,1
jaguar,std,four,hatchback,rwd,front,rotor,four,mpfi,88.0,4800.0,29,33,11549.0,0,1
subaru,turbo,two,sedan,fwd,front,ohc,four,2bbl,82.0,4800.0,25,38,9988.0,0,1
mazda,std,four,hatchback,rwd,front,ohcv,four,mpfi,64.0,5500.0,37,29,17669.0,1,0
audi,std,four,sedan,fwd,front,ohc,four,idi,97.0,5125.369458128079,26,25,8195.0,0,1
audi,std,four,convertible,fwd,front,ohc,four,mpfi,84.0,5900.0,24,46,7689.0,0,1
nissan,std,two,wagon,fwd,front,ohc,four,mpfi,73.0,4800.0,23,37,9298.0,1,0
mitsubishi,std,four,sedan,fwd,front,dohc,six,idi,68.0,5500.0,24,30,5572.0,0,1
subaru,std,four,wagon,fwd,front,ohc,four,2bbl,90.0,5500.0,31,28,32528.0,0,1
mazda,std,four,hatchback,rwd,front,ohcv,four,spfi,110.0,4800.0,31,34,11245.0,0,1
toyota,std,two,sedan,fwd,front,dohc,four,idi,110.0,5800.0,30,38,7957.0,1,0
peugot,std,four,sedan,rwd,front,dohc,four,idi,92.0,5000.0,22,24,16430.0,0,1
peugot,std,two,hatchback,fwd,front,ohc,four,mpfi,121.0,4800.0,31,28,15580.0,0,1
mazda,std,four,hatchback,rwd,front,ohc,four,mpfi,160.0,4150.0,31,30,6338.0,1,0
peugot,std,two,hardtop,fwd,front,dohc,four,idi,69.0,5000.0,16,24,6649.0,0,1
chevrolet,std,two,sedan,rwd,front,ohc,four,mpfi,62.0,4800.0,26,30,6575.0,0,1
volvo,std,four,hatchback,fwd,front,ohc,four,1bbl,110.0,4350.0,19,30,11248.0,0,1
dodge,std,two,sedan,rwd,front,ohcf,four,mpfi,60.0,5500.0,19,31,16925.0,0,1
volkswagen,std,four,hatchback,rwd,front,ohc,four,2bbl,69.0,5200.0,14,29,14869.0,0,1
volkswagen,std,four,sedan,rwd,front,rotor,four,idi,97.0,5400.0,26,34,12945.0,0,1
saab,std,four,sedan,fwd,front,ohc,four,2bbl,100.0,4500.0,26,37,14399.0,0,1
alfa-romero,turbo,four,sedan,rwd,front,ohc,four,mpfi,156.0,6000.0,24,25,9995.0,0,1
volvo,std,two,hatchback,fwd,front,ohc,four,1bbl,68.0,5500.0,19,38,6338.0,0,1
saab,std,two,wagon,fwd,front,ohc,six,mpfi,145.0,4800.0,23,24,17199.0,0,1
volvo,turbo,four,wagon,rwd,front,ohc,four,2bbl,110.0,5200.0,16,38,7295.0,0,1
toyota,std,four,wagon,fwd,front,ohcf,four,2bbl,85.0,5500.0,30,31,7295.0,0,1
volvo,std,four,hatchback,4wd,front,ohcf,four,2bbl,68.0,5400.0,19,29,36000.0,0,1
jaguar,std,two,sedan,fwd,front,dohc,four,mpfi,68.0,4800.0,31,18,36000.0,0,1
jaguar,std,two,wagon,rwd,front,ohc,six,2bbl,116.0,5500.0,19,31,8499.0,0,1
honda,std,two,hatchback,fwd,front,ohc,four,2bbl,62.0,5500.0,28,37,17669.0,1,0
peugot,std,four,sedan,fwd,front,ohc,four,2bbl,152.0,4800.0,26,46,9959.0,0,1
alfa-romero,std,four,sedan,fwd,front,ohc,four,2bbl,84.0,4200.0,19,29,34028.0,1,0
toyota,turbo,four,hatchback,4wd,front,dohc,four,1bbl,176.0,6000.0,15,31,7898.0,0,1
subaru,std,four,wagon,rwd,front,ohc,four,2bbl,121.0,5100.0,19,17,9988.0,0,1
subaru,std,four,sedan,fwd,front,ohc,six,2bbl,62.0,4800.0,31,43,9995.0,0,1
alfa-romero,std,two,hatchback,fwd,front,ohc,four,mpfi,161.0,4800.0,27,28,9295.0,1,0
toyota,std,four,sedan,fwd,front,ohc,four,mpfi,68.0,5200.0,22,31,6095.0,0,1
nissan,std,four,hatchback,fwd,rear,ohc,six,2bbl,97.0,4800.0,15,16,11549.0,0,1
bmw,std,four,sedan,rwd,front,ohc,four,2bbl,114.0,5500.0,26,25,17669.0,0,1
peugot,std,two,sedan,4wd,front,ohc,four,mpfi,123.0,5800.0,26,23,22018.0,1,0
subaru,std,four,hatchback,fwd,front,ohc,four,2bbl,56.0,4400.0,28,24,6575.0,0,1
mazda,std,four,hatchback,fwd,front,ohc,five,spdi,155.0,5125.369458128079,31,53,14399.0,0,1
alfa-romero,std,two,sedan,fwd,front,ohc,two,mpfi,84.0,4800.0,22,37,22018.0,0,1
mitsubishi,std,two,sedan,rwd,front,ohc,four,2bbl,145.0,4750.0,19,23,12940.0,1,0
mercury,std,two,sedan,rwd,front,ohc,five,2bbl,68.0,5500.0,23,30,9980.0,0,1
nissan,std,four,hatchback,fwd,front,ohc,four,mpfi,56.0,5500.0,24,42,8358.0,0,1
dodge,std,four,hatchback,fwd,front,ohc,five,2bbl,92.0,4750.0,31,29,10345.0,0,1
mitsubishi,std,four,sedan,rwd,front,ohc,six,idi,72.0,5000.0,27,37,15750.0,0,1
saab,std,four,sedan,rwd,front,l,four,4bbl,58.0,5200.0,19,23,9895.0,0,1
nissan,std,four,wagon,fwd,front,ohc,four,2bbl,145.0,5200.0,16,34,23875.0,1,0
saab,std,four,sedan,rwd,front,ohc,four,mpfi,95.0,5200.0,38,26,9279.0,0,1
dodge,std,four,sedan,fwd,front,ohc,four,idi,145.0,4800.0,37,32,9980.0,0,1
toyota,turbo,two,sedan,rwd,front,ohc,four,2bbl,94.0,5250.0,24,38,6692.0,0,1
mazda,std,four,hatchback,fwd,front,l,four,mpfi,64.0,5000.0,27,29,11248.0,0,1
mazda,std,four,hatchback,rwd,front,ohc,four,spdi,145.0,5500.0,23,28,13499.0,0,1
mercedes-benz,std,two,sedan,fwd,front,ohc,four,2bbl,68.0,4800.0,19,23,8921.0,0,1
mazda,std,four,hatchback,4wd,front,ohc,four,mpfi,68.0,5500.0,37,34,7299.0,0,1
honda,std,two,hatchback,rwd,front,ohc,six,1bbl,48.0,4750.0,25,29,6189.0,0,1
honda,std,four,sedan,fwd,front,ohc,five,mpfi,64.0,4800.0,27,31,7975.0,0,1
renault,std,two,hatchback,rwd,front,ohcf,five,mpfi,184.0,5500.0,31,24,7898.0,0,1
toyota,turbo,four,sedan,rwd,front,ohcf,four,2bbl,88.0,5500.0,28,34,23875.0,0,1
mazda,std,two,wagon,4wd,front,ohc,six,spdi,86.0,5000.0,24,31,12964.0,0,1
plymouth,std,two,hatchback,fwd,front,ohc,four,mpfi,70.0,5000.0,30,24,7609.0,0,1
honda,turbo,two,convertible,rwd,front,ohc,four,mpfi,97.0,5200.0,24,28,18150.0,0,1
dodge,turbo,four,convertible,fwd,front,ohc,four,mpfi,82.0,4800.0,23,39,16925.0,0,1
honda,std,four,sedan,fwd,front,ohc,four,1bbl,102.0,5250.0,27,24,9538.0,1,0
mazda,turbo,four,sedan,fwd,front,ohc,four,mpfi,69.0,4800.0,20,38,16925.0,0,1
nissan,std,four,sedan,rwd,front,ohc,four,mpfi,84.0,5500.0,49,32,8778.0,0,1
bmw,std,four,hatchback,rwd,front,ohc,four,mpfi,72.0,5200.0,25,25,8778.0,1,0
honda,turbo,four,sedan,fwd,front,ohc,four,2bbl,62.0,4800.0,17,31,13495.0,0,1
bmw,turbo,two,hatchback,rwd,front,ohc,four,2bbl,162.0,5000.0,18,25,32528.0,0,1
mazda,std,two,hatchback,fwd,front,ohc,four,mpfi,110.0,4800.0,25,42,9279.0,0,1
plymouth,turbo,four,sedan,rwd,front,ohc,four,mpfi,64.0,5200.0,23,22,6669.0,1,0
volvo,std,two,hardtop,fwd,rear,ohc,four,mpfi,121.0,5000.0,23,30,11245.0,0,1
toyota,std,four,sedan,fwd,front,ohc,six,mpfi,100.0,5500.0,19,23,8949.0,0,1
dodge,std,four,hatchback,rwd,front,ohcf,four,2bbl,82.0,4500.0,19,37,7609.0,0,1
honda,std,four,sedan,fwd,front,ohc,four,1bbl,76.0,5800.0,27,24,6692.0,0,1
mercedes-benz,std,two,sedan,fwd,front,ohc,six,2bbl,184.0,5400.0,26,30,13415.0,1,0
nissan,std,four,hatchback,fwd,front,ohc,four,mpfi,207.0,4400.0,19,34,11259.0,0,1
toyota,turbo,four,wagon,fwd,front,ohc,four,2bbl,123.0,4800.0,24,34,13499.0,0,1
mazda,std,two,hatchback,fwd,front,ohc,six,idi,101.0,5400.0,26,38,5348.0,1,0
honda,turbo,two,hatchback,rwd,front,ohcf,four,2bbl,161.0,5100.0,15,34,9988.0,0,1
toyota,std,four,hatchback,fwd,front,ohcf,eight,mpfi,111.0,4800.0,21,41,30760.0,0,1
jaguar,std,two,sedan,fwd,front,ohc,four,2bbl,152.0,5500.0,17,34,14399.0,0,1
nissan,std,two,hatchback,fwd,front,l,four,mpfi,69.0,5200.0,25,30,5195.0,0,1
toyota,std,four,convertible,rwd,front,ohc,four,mpfi,116.0,4800.0,38,30,8949.0,0,1
plymouth,std,four,sedan,rwd,front,ohc,four,2bbl,62.0,5000.0,19,30,40960.0,0,1
peugot,std,four,hatchback,fwd,front,ohc,four,mpfi,152.0,5200.0,22,27,7995.0,0,1
nissan,std,four,hatchback,fwd,front,dohc,six,2bbl,116.0,4200.0,31,27,12440.0,1,0
nissan,std,four,hatchback,rwd,front,ohc,eight,idi,140.0,4800.0,18,31,5118.0,1,0
mitsubishi,std,two,sedan,fwd,front,ohc,four,spdi,69.0,4800.0,21,33,9989.0,1,0
toyota,std,four,hatchback,4wd,front,ohc,four,mpfi,123.0,5125.369458128079,23,32,10595.0,0,1
alfa-romero,std,two,sedan,fwd,front,ohc,four,2bbl,86.0,4800.0,26,28,6649.0,0,1
volvo,std,two,sedan,rwd,front,l,four,2bbl,86.0,5000.0,31,16,11248.0,0,1
mazda,std,four,sedan,rwd,front,ohc,four,mpfi,207.0,5400.0,29,32,7957.0,0,1
chevrolet,std,two,hatchback,fwd,front,ohc,four,2bbl,69.0,4900.0,17,42,7689.0,0,1
plymouth,std,four,sedan,fwd,front,ohc,four,mpfi,68.0,4800.0,17,38,7609.0,1,0
volvo,turbo,four,hatchback,4wd,front,ohc,four,mpfi,62.0,5500.0,31,37,9279.0,0,1
toyota,std,two,sedan,fwd,front,ohc,four,mpfi,116.0,5500.0,19,37,6229.0,0,1
dodge,std,four,hatchback,rwd,front,ohc,four,mpfi,112.0,6000.0,31,28,5151.0,0,1
volvo,std,two,sedan,fwd,front,ohc,four,2bbl,82.0,5250.0,24,42,23875.0,0,1
toyota,std,four,wagon,fwd,front,dohc,four,mpfi,48.0,4800.0,25,32,12964.0,0,1
plymouth,std,two,hardtop,rwd,front,ohcf,four,mpfi,68.0,4350.0,19,32,11850.0,0,1
nissan,std,four,hatchback,rwd,front,l,five,mpfi,145.0,4150.0,19,34,5499.0,0,1
saab,std,four,wagon,fwd,front,ohc,four,2bbl,155.0,5900.0,17,26,14489.0,0,1
mercury,std,four,wagon,rwd,front,ohc,four,spdi,86.0,4150.0,23,43,6695.0,0,1
volkswagen,turbo,four,sedan,fwd,front,ohc,six,mpfi,85.0,5400.0,28,29,9988.0,0,1
subaru,std,two,hardtop,4wd,front,ohc,four,mpfi,176.0,5200.0,37,32,10898.0,0,1
nissan,std,two,hatchback,fwd,front,ohc,four,mpfi,161.0,5000.0,38,30,18150.0,1,0
plymouth,std,two,hatchback,fwd,front,dohc,four,mpfi,114.0,4800.0,17,24,6229.0,0,1
nissan,std,four,hatchback,fwd,front,ohcv,two,mpfi,135.0,5200.0,18,32,22625.0,1,0
toyota,std,two,hardtop,4wd,front,ohc,four,mpfi,160.0,6000.0,25,24,17669.0,0,1
bmw,std,two,hatchback,fwd,front,ohc,six,2bbl,84.0,5500.0,31,31,18620.0,0,1
dodge,std,four,sedan,rwd,front,ohc,four,mpfi,70.0,4800.0,18,43,8948.0,0,1
nissan,std,two,sedan,fwd,front,ohc,four,mpfi,82.0,6000.0,37,30,25552.0,0,1
plymouth,turbo,four,hatchback,rwd,front,ohcf,four,1bbl,106.0,5125.369458128079,26,29,36880.0,0,1
toyota,std,two,hatchback,rwd,front,rotor,four,2bbl,160.0,5000.0,27,33,9279.0,0,1
mercedes-benz,std,two,wagon,fwd,front,ohc,four,mpfi,52.0,4800.0,32,25,6529.0,0,1
dodge,std,two,sedan,rwd,front,l,four,2bbl,134.0,4800.0,31,18,12440.0,0,1
volvo,turbo,two,sedan,rwd,front,ohc,five,2bbl,62.0,5200.0,24,24,7957.0,0,1
isuzu,std,two,sedan,rwd,front,ohc,six,1bbl,143.0,5250.0,30,53,7999.0,0,1
chevrolet,std,two,sedan,fwd,front,ohc,four,mpfi,84.0,5100.0,31,32,34028.0,0,1
bmw,std,four,convertible,rwd,front,ohcv,four,mpfi,86.0,4150.0,17,38,5151.0,0,1
toyota,std,two,wagon,fwd,front,ohc,four,2bbl,60.0,4500.0,19,25,15985.0,0,1
toyota,turbo,four,hatchback,rwd,front,ohc,four,mpfi,90.0,4800.0,24,37,13860.0,0,1
saab,turbo,four,sedan,rwd,front,ohc,four,2bbl,97.0,5200.0,22,32,9639.0,1,0
nissan,std,four,convertible,fwd,front,ohc,six,mpfi,90.0,5600.0,24,24,34028.0,0,1
mazda,std,two,sedan,rwd,front,l,four,2bbl,152.0,4800.0,17,29,8495.0,0,1
dodge,turbo,two,sedan,fwd,front,ohc,six,mpfi,90.0,5000.0,30,38,12170.0,0,1
saab,std,two,wagon,fwd,front,ohc,four,idi,120.0,6000.0,31,37,16695.0,0,1
alfa-romero,std,four,hardtop,fwd,front,ohc,four,mpfi,73.0,4800.0,25,23,7053.0,0,1
bmw,std,four,sedan,fwd,front,ohc,four,mpfi,70.0,4200.0,15,50,17669.0,1,0
isuzu,std,two,hatchback,fwd,front,ohc,four,mpfi,82.0,5400.0,30,20,10945.0,0,1
mazda,std,four,wagon,fwd,front,ohc,four,spdi,84.0,4750.0,16,28,18150.0,0,1
mercedes-benz,std,two,hatchback,rwd,rear,dohc,four,2bbl,62.0,5500.0,17,38,13950.0,0,1
toyota,std,two,sedan,rwd,front,ohc,six,1bbl,70.0,5100.0,26,33,8845.0,0,1
dodge,std,four,hardtop,fwd,front,ohc,four,mpfi,60.0,4150.0,19,24,11248.0,0,1
volvo,std,four,sedan,fwd,front,ohc,four,mpfi,94.0,5100.0,22,25,11845.0,0,1
mitsubishi,turbo,two,hatchback,fwd,front,ohc,four,mpfi,69.0,4350.0,24,25,21485.0,0,1
nissan,std,four,hatchback,rwd,front,ohc,four,mpfi,160.0,4800.0,13,34,6575.0,0,1
dodge,std,four,sedan,fwd,front,ohc,four,mpfi,82.0,5250.0,23,38,11248.0,0,1
audi,std,two,sedan,fwd,front,l,four,mpfi,207.0,5500.0,24,32,12964.0,0,1
mitsubishi,std,four,sedan,fwd,front,ohc,four,mpfi,84.0,6000.0,29,24,6575.0,0,1
nissan,std,four,sedan,fwd,front,ohc,four,mpfi,111.0,4500.0,27,25,6918.0,0,1
jaguar,std,two,sedan,fwd,front,ohc,four,idi,110.0,4350.0,22,31,7738.0,1,0
mazda,std,four,sedan,fwd,front,ohcv,two,mpfi,90.0,5500.0,26,30,7898.0,1,0
isuzu,std,four,sedan,fwd,front,ohc,four,mpfi,152.0,4350.0,21,22,6692.0,0,1
subaru,std,four,hatchback,fwd,front,ohc,four,mpfi,101.0,4200.0,23,31,31600.0,0,1
volkswagen,std,four,hatchback,rwd,front,ohc,four,2bbl,64.0,4800.0,23,42,14869.0,0,1
subaru,turbo,four,hatchback,fwd,front,ohcf,four,2bbl,145.0,4800.0,27,28,6229.0,0,1
peugot,turbo,two,wagon,fwd,front,ohc,five,2bbl,69.0,5800.0,34,30,13950.0,0,1
plymouth,std,two,hardtop,rwd,front,ohc,four,idi,88.0,4800.0,30,29,11595.0,0,1
toyota,std,four,sedan,fwd,front,ohcf,four,2bbl,111.0,5250.0,31,24,18399.0,0,1
renault,std,four,hatchback,fwd,front,ohc,five,mpfi,70.0,4250.0,27,28,9095.0,0,1
toyota,std,two,hatchback,rwd,front,ohc,four,1bbl,68.0,5500.0,31,34,10345.0,0,1
mercury,std,four,sedan,fwd,front,ohc,four,idi,262.0,4250.0,31,41,14489.0,0,1
chevrolet,std,four,hatchback,fwd,front,l,four,mpfi,121.0,4800.0,27,29,9279.0,0,1
plymouth,std,two,sedan,fwd,front,ohc,four,mpfi,114.0,4800.0,37,26,35550.0,0,1
nissan,std,two,hatchback,rwd,front,ohc,four,idi,69.0,4750.0,25,25,9995.0,1,0
porsche,std,two,convertible,fwd,front,ohc,four,mpfi,70.0,5400.0,31,26,7957.0,1,0
mitsubishi,std,four,hatchback,rwd,front,ohc,four,mpfi,95.0,5500.0,24,25,22625.0,0,1
volkswagen,std,four,sedan,fwd,front,ohc,six,mpfi,155.0,5400.0,23,39,21105.0,0,1
toyota,std,four,convertible,rwd,front,ohc,four,mpfi,68.0,5500.0,23,25,7395.0,0,1
honda,std,four,hatchback,fwd,front,ohc,four,mpfi,97.0,5500.0,21,34,10698.0,0,1
peugot,std,four,hatchback,fwd,front,ohcv,four,1bbl,156.0,5500.0,19,25,7349.0,0,1
mitsubishi,std,two,sedan,rwd,front,l,four,2bbl,70.0,5500.0,21,23,9095.0,1,0
subaru,std,four,sedan,fwd,front,ohc,four,2bbl,68.0,5200.0,28,41,9639.0,0,1
subaru,std,two,hatchback,fwd,front,ohc,three,mpfi,154.0,4800.0,23,38,19699.0,0,1
mazda,std,two,convertible,rwd,front,ohc,four,mpfi,95.0,5250.0,15,50,25552.0,0,1
toyota,std,two,sedan,fwd,front,ohc,six,mpfi,95.0,5900.0,31,22,16845.0,0,1
toyota,std,two,sedan,rwd,front,ohc,four,2bbl,104.256157635468,5500.0,27,22,9988.0,1,0
mercedes-benz,std,two,sedan,fwd,front,ohc,four,2bbl,142.0,4800.0,27,42,7129.0,0,1
mazda,std,four,sedan,fwd,front,ohc,six,idi,52.0,4400.0,19,29,5572.0,0,1
volkswagen,std,two,hatchback,fwd,front,dohc,four,2bbl,90.0,5400.0,26,32,6695.0,0,1
mitsubishi,std,four,hatchback,fwd,front,dohc,four,idi,262.0,4500.0,19,30,5151.0,0,1
mercedes-benz,std,four,hatchback,rwd,front,ohc,four,2bbl,142.0,5200.0,24,37,22018.0,0,1
nissan,std,four,sedan,rwd,front,ohc,four,mpfi,95.0,5250.0,23,25,8921.0,0,1
toyota,std,four,hatchback,rwd,front,ohc,four,mpfi,101.0,5500.0,34,28,7957.0,0,1
toyota,std,four,hatchback,fwd,front,ohc,eight,2bbl,123.0,5500.0,47,37,11048.0,0,1
mazda,std,four,sedan,rwd,front,l,six,mpfi,68.0,5200.0,27,24,11900.0,1,0
volkswagen,std,four,sedan,fwd,front,ohc,four,mpfi,145.0,5200.0,28,25,18399.0,0,1
renault,turbo,four,sedan,rwd,front,ohc,four,idi,95.0,5000.0,27,23,10795.0,0,1
nissan,std,four,sedan,rwd,front,ohcv,two,idi,69.0,5500.0,23,30,7299.0,0,1
volkswagen,turbo,two,sedan,rwd,front,ohc,four,2bbl,84.0,5250.0,19,26,6229.0,0,1
mitsubishi,std,two,sedan,fwd,front,ohc,four,idi,182.0,4800.0,19,29,5348.0,0,1
saab,turbo,two,wagon,rwd,front,ohc,four,spdi,154.0,5500.0,37,25,6795.0,0,1
saab,turbo,two,hatchback,rwd,front,dohc,five,2bbl,160.0,4350.0,31,38,7775.0,1,0
subaru,std,two,hatchback,fwd,front,ohc,four,mpfi,58.0,4350.0,19,27,9960.0,1,0
volkswagen,std,two,sedan,rwd,front,ohc,four,2bbl,176.0,5200.0,22,34,22018.0,1,0
honda,turbo,four,sedan,rwd,front,ohc,four,idi,110.0,5000.0,21,53,22470.0,0,1
saab,std,two,hatchback,fwd,front,ohc,four,mpfi,70.0,4150.0,18,38,15580.0,0,1
nissan,std,two,hatchback,fwd,front,ohc,six,1bbl,68.0,6600.0,31,37,9233.0,0,1
volkswagen,turbo,two,convertible,fwd,front,ohcf,four,mpfi,86.0,5300.0,24,38,5151.0,1,0
toyota,std,four,sedan,fwd,front,ohc,five,mpfi,145.0,5800.0,19,37,8499.0,0,1
mazda,std,four,wagon,fwd,front,ohc,five,1bbl,88.0,6000.0,17,28,40960.0,0,1
toyota,std,two,sedan,fwd,front,ohc,four,mpfi,116.0,5000.0,21,28,6785.0,0,1
toyota,std,four,hatchback,fwd,front,ohc,four,mpfi,69.0,4800.0,27,38,34184.0,1,0
peugot,std,four,sedan,fwd,front,ohcf,four,2bbl,154.0,5200.0,21,25,11595.0,0,1
renault,turbo,four,hatchback,rwd,front,dohc,four,mpfi,182.0,5000.0,31,37,17199.0,0,1
jaguar,std,two,sedan,rwd,front,ohc,four,mpfi,68.0,4800.0,21,34,7603.0,0,1
peugot,std,four,sedan,rwd,front,ohc,four,mpfi,95.0,5250.0,31,22,34184.0,0,1
volvo,std,four,wagon,rwd,front,ohcf,four,2bbl,82.0,4750.0,21,32,8358.0,0,1
peugot,std,four,sedan,fwd,front,ohc,four,mpfi,64.0,4800.0,29,30,6189.0,0,1
toyota,turbo,four,sedan,fwd,front,ohc,four,2bbl,155.0,5000.0,21,37,9258.0,0,1
audi,std,four,sedan,rwd,front,ohc,four,mpfi,92.0,5400.0,38,25,17669.0,0,1
peugot,std,two,hatchback,rwd,front,ohc,four,mpfi,69.0,4900.0,26,38,22018.0,0,1
volvo,std,four,wagon,fwd,front,ohc,six,2bbl,56.0,4800.0,17,22,6189.0,0,1
volkswagen,std,two,sedan,rwd,front,ohcf,four,2bbl,76.0,5100.0,31,32,8495.0,0,1
volvo,std,four,sedan,fwd,front,l,four,mpfi,104.256157635468,4800.0,27,38,7053.0,1,0
toyota,std,two,hatchback,rwd,rear,ohc,six,mpfi,160.0,4800.0,19,33,7689.0,0,1
toyota,turbo,four,hatchback,4wd,front,ohc,four,2bbl,68.0,5900.0,30,32,9233.0,1,0
volkswagen,std,four,wagon,rwd,front,ohc,six,mpfi,101.0,5000.0,45,37,30760.0,0,1
volvo,std,four,hatchback,fwd,front,ohc,four,mpfi,95.0,5500.0,22,31,9980.0,1,0
subaru,std,two,wagon,4wd,front,dohc,six,mpfi,160.0,4500.0,18,32,16845.0,0,1
toyota,std,four,sedan,fwd,front,ohc,four,mpfi,114.0,5500.0,24,47,13860.0,0,1
nissan,std,four,sedan,fwd,front,ohc,four,mpfi,69.0,5200.0,25,30,17199.0,0,1
subaru,std,two,wagon,rwd,front,ohc,four,2bbl,102.0,5500.0,31,24,15690.0,0,1
mercedes-benz,std,four,hatchback,fwd,front,ohc,four,mpfi,88.0,4800.0,26,38,6488.0,0,1
toyota,std,four,hatchback,rwd,front,ohc,four,mpfi,207.0,5000.0,24,30,28176.0,0,1
mitsubishi,std,four,hatchback,fwd,front,l,four,1bbl,68.0,5000.0,19,33,16900.0,0,1
nissan,turbo,four,hatchback,fwd,front,ohcv,four,idi,207.0,4800.0,24,34,35056.0,0,1
dodge,std,four,hatchback,rwd,front,ohc,four,mpfi,162.0,4350.0,27,26,6695.0,0,1
