symboling,normalized-losses,make,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,horsepower-binned,diesel,gas
0,192,mercedes-benz,std,four,wagon,rwd,front,93.7,0.8111484863046613,0.9333333333333332,51.0,2145,dohc,four,152,2bbl,3.01,3.03,9.2,62.0,4800.0,31,30,7395.0,13.823529411764708,Low,0,1
1,102,jaguar,std,four,hatchback,rwd,front,104.3,0.8154733301297453,0.9236111111111112,56.7,3049,rotor,four,181,mpfi,3.15,3.9,21.0,88.0,4800.0,29,33,11549.0,12.36842105263158,Medium,0,1
0,103,subaru,turbo,two,sedan,fwd,front,94.5,0.8572801537722249,0.9083333333333334,56.7,2275,ohc,four,90,2bbl,3.43,3.15,9.4,82.0,4800.0,25,38,9988.0,7.580645161290323,Medium,0,1
1,122,mazda,std,four,hatchback,rwd,front,95.7,0.7803940413262855,0.9083333333333334,56.5,2844,ohcv,four,98,mpfi,2.97,3.29,9.0,64.0,5500.0,37,29,17669.0,14.6875,Low,1,1
0,161,audi,std,four,sedan,fwd,front,96.3,0.7991350312349833,0.95,50.6,3495,ohc,four,183,idi,2.97,3.03,9.0,97.0,5125.369458128079,26,25,8195.0,6.184210526315789,Low,0,1
1,85,audi,std,four,convertible,fwd,front,105.8,0.762614127823162,0.8861111111111111,50.8,2670,ohc,four,122,mpfi,3.59,2.36,21.5,84.0,5900.0,24,46,7689.0,11.190476190476188,Medium,0,1
2,93,nissan,std,two,wagon,fwd,front,91.3,0.9557904853435848,0.9236111111111112,54.3,3095,ohc,four,97,mpfi,3.47,,9.2,73.0,4800.0,23,37,9298.0,10.681818181818182,Low,0,0
1,94,mitsubishi,std,four,sedan,fwd,front,91.3,0.9024507448342144,0.9055555555555556,50.2,3045,dohc,six,136,idi,2.54,3.9,9.4,68.0,5500.0,24,30,5572.0,14.6875,Low,0,1
3,161,subaru,std,four,wagon,fwd,front,100.4,0.8154733301297453,0.9763888888888888,58.3,4066,ohc,four,122,2bbl,3.19,3.23,9.0,90.0,5500.0,31,28,32528.0,9.791666666666666,Medium,0,1
1,65,mazda,std,four,hatchback,rwd,front,93.7,0.8116290245074483,0.9236111111111112,56.7,3230,ohcv,four,152,spfi,3.62,3.19,9.6,110.0,4800.0,31,34,11245.0,9.4,Low,0,1
1,74,toyota,std,two,sedan,fwd,front,95.3,0.8332532436328689,0.9486111111111112,54.1,2024,dohc,four,91,idi,3.27,3.19,8.0,110.0,5800.0,30,38,7957.0,14.6875,Medium,1,1
0,150,peugot,std,four,sedan,rwd,front,105.8,0.794329649207112,0.9236111111111112,54.5,3042,dohc,four,110,idi,2.97,3.1,10.1,92.0,5000.0,22,24,16430.0,12.36842105263158,Medium,0,1
1,137,peugot,std,two,hatchback,fwd,front,104.3,0.9312830370014415,0.9569444444444444,52.8,2024,ohc,four,92,mpfi,3.19,3.4,9.3,121.0,4800.0,31,28,15580.0,16.785714285714285,Low,0,1
0,128,mazda,std,four,hatchback,rwd,front,94.5,0.8121095627102355,0.9291666666666668,49.4,2548,ohc,four,131,mpfi,3.19,3.54,9.0,160.0,4150.0,31,30,6338.0,13.055555555555555,High,1,1
0,74,peugot,std,two,hardtop,fwd,front,93.7,0.8178760211436809,0.8833333333333333,56.5,2010,dohc,four,122,idi,3.15,3.46,21.0,69.0,5000.0,16,24,6649.0,9.038461538461537,Medium,0,1
0,94,chevrolet,std,two,sedan,rwd,front,100.4,0.8154733301297453,0.9166666666666666,58.3,2145,ohc,four,140,mpfi,3.19,3.23,9.0,62.0,4800.0,26,30,6575.0,9.4,High,0,1
3,118,volvo,std,four,hatchback,fwd,front,94.5,0.8543969245555022,0.9486111111111112,49.6,3042,ohc,four,122,1bbl,3.329751243781096,3.4,8.5,110.0,4350.0,19,30,11248.0,13.823529411764708,High,0,1
2,102,dodge,std,two,sedan,rwd,front,93.7,0.794329649207112,0.9916666666666668,52.0,2536,ohcf,four,109,mpfi,2.99,3.58,9.5,60.0,5500.0,19,31,16925.0,7.580645161290323,Medium,0,1
0,103,volkswagen,std,four,hatchback,rwd,front,93.7,0.8342143200384431,0.9194444444444444,52.0,1819,ohc,four,109,2bbl,3.46,3.23,9.4,69.0,5200.0,14,29,14869.0,6.351351351351353,Medium,0,1
3,122,volkswagen,std,four,sedan,rwd,front,96.9,0.8265257087938491,0.9916666666666668,52.0,2710,rotor,four,146,idi,2.91,3.46,8.5,97.0,5400.0,26,34,12945.0,11.190476190476188,Medium,0,1
0,122,saab,std,four,sedan,fwd,front,108.0,0.8409418548774628,0.8944444444444445,54.3,2169,ohc,four,234,2bbl,3.62,2.64,9.5,100.0,4500.0,26,37,14399.0,6.184210526315789,Low,0,1
3,154,alfa-romero,turbo,four,sedan,rwd,front,86.6,0.8495915425276309,0.95,54.3,2975,ohc,four,111,mpfi,3.59,2.64,9.4,156.0,6000.0,24,25,9995.0,7.580645161290323,Low,0,1
0,103,volvo,std,two,hatchback,fwd,front,95.3,0.8039404132628545,0.9208333333333332,54.1,2548,ohc,four,122,1bbl,3.39,3.23,8.5,68.0,5500.0,19,38,6338.0,13.823529411764708,Low,0,1
3,81,saab,std,two,wagon,fwd,front,97.0,0.8250840941854877,0.9666666666666666,52.6,2128,ohc,six,109,mpfi,3.05,3.39,9.0,145.0,4800.0,23,24,17199.0,8.392857142857142,Low,0,1
0,122,volvo,turbo,four,wagon,rwd,front,94.5,0.8049014896684287,0.9847222222222224,54.5,3900,ohc,four,145,2bbl,3.15,3.03,9.4,110.0,5200.0,16,38,7295.0,13.823529411764708,Medium,0,1
0,74,toyota,std,four,wagon,fwd,front,94.5,0.8438250840941854,0.8833333333333333,54.4,2395,ohcf,four,181,2bbl,3.74,3.35,9.3,85.0,5500.0,30,31,7295.0,13.823529411764708,Low,0,1
0,142,volvo,std,four,hatchback,4wd,front,95.3,0.8577606919750121,0.9291666666666668,55.1,2169,ohcf,four,90,2bbl,2.91,3.15,7.7,68.0,5400.0,19,29,36000.0,7.833333333333332,High,0,1
3,108,jaguar,std,two,sedan,fwd,front,97.3,0.762614127823162,0.8875,56.7,3055,dohc,four,141,mpfi,3.43,3.4,7.6,68.0,4800.0,31,18,36000.0,8.392857142857142,Medium,0,1
1,194,jaguar,std,two,wagon,rwd,front,89.5,0.8332532436328689,0.9291666666666668,49.7,2443,ohc,six,120,2bbl,2.91,3.47,8.6,116.0,5500.0,19,31,8499.0,6.184210526315789,Low,0,1
3,145,honda,std,two,hatchback,fwd,front,95.9,0.8798654493032196,0.9208333333333332,52.0,2040,ohc,four,151,2bbl,3.24,3.29,9.4,62.0,5500.0,28,37,17669.0,10.681818181818182,High,1,1
1,148,peugot,std,four,sedan,fwd,front,105.8,0.758769822200865,0.8833333333333333,53.3,2191,ohc,four,326,2bbl,3.35,2.87,8.1,152.0,4800.0,26,46,9959.0,6.351351351351353,Low,0,1
1,122,alfa-romero,std,four,sedan,fwd,front,97.2,0.8337337818356559,0.9333333333333332,54.5,3042,ohc,four,91,2bbl,3.62,3.23,8.5,84.0,4200.0,19,29,34028.0,8.392857142857142,Low,0,0
1,104,toyota,turbo,four,hatchback,4wd,front,96.9,0.7558865929841423,0.9236111111111112,54.3,3016,dohc,four,173,1bbl,3.15,2.64,9.31,176.0,6000.0,15,31,7898.0,15.666666666666664,High,0,1
3,164,subaru,std,four,wagon,rwd,front,93.1,0.8721768380586257,0.8861111111111111,50.2,3252,ohc,four,121,2bbl,2.97,3.15,9.0,121.0,5100.0,19,17,9988.0,5.222222222222221,Medium,0,1
0,122,subaru,std,four,sedan,fwd,front,104.3,0.810667948101874,0.9430555555555556,50.8,2122,ohc,six,97,2bbl,3.54,3.03,9.4,62.0,4800.0,31,43,9995.0,8.703703703703704,Medium,0,1
2,125,alfa-romero,std,two,hatchback,fwd,front,95.9,0.794329649207112,0.8833333333333333,56.2,2191,ohc,four,141,mpfi,3.19,3.23,21.5,161.0,4800.0,27,28,9295.0,6.184210526315789,Medium,1,1
2,134,toyota,std,four,sedan,fwd,front,108.0,0.7549255165785679,0.8944444444444445,50.2,1874,ohc,four,70,mpfi,3.17,3.39,21.0,68.0,5200.0,22,31,6095.0,13.823529411764708,High,0,1
3,122,nissan,std,four,hatchback,fwd,rear,94.5,0.7558865929841423,0.8861111111111111,52.8,2280,ohc,six,98,2bbl,3.31,3.15,9.5,97.0,4800.0,15,16,11549.0,4.795918367346938,Low,0,1
0,115,bmw,std,four,sedan,rwd,front,95.3,0.7558865929841423,0.8680555555555556,56.1,2976,ohc,four,108,2bbl,3.27,3.07,9.0,114.0,5500.0,26,25,17669.0,6.184210526315789,Low,0,1
0,122,peugot,std,two,sedan,4wd,front,95.7,0.8121095627102355,0.9486111111111112,53.3,2710,ohc,four,131,mpfi,3.46,,8.0,123.0,5800.0,26,23,22018.0,8.103448275862071,Low,1,1
1,87,subaru,std,four,hatchback,fwd,front,96.0,0.8817876021143681,0.8916666666666667,52.8,2695,ohc,four,108,2bbl,3.35,3.03,7.0,56.0,4400.0,28,24,6575.0,12.36842105263158,Low,0,1
3,91,mazda,std,four,hatchback,fwd,front,93.7,0.9072561268620856,0.9847222222222224,54.5,2385,ohc,five,122,spdi,3.46,3.5,9.31,155.0,5125.369458128079,31,53,14399.0,9.791666666666666,Low,0,1
0,122,alfa-romero,std,two,sedan,fwd,front,89.5,0.7539644401729938,0.8875,53.0,2191,ohc,two,122,mpfi,3.58,2.64,9.4,84.0,4800.0,22,37,22018.0,9.038461538461537,Medium,0,1
1,102,mitsubishi,std,two,sedan,rwd,front,94.5,0.897164824603556,0.9083333333333334,49.6,2734,ohc,four,103,2bbl,3.05,2.76,9.4,145.0,4750.0,19,23,12940.0,13.823529411764708,Low,1,1
-1,85,mercury,std,two,sedan,rwd,front,105.8,0.7558865929841423,0.9111111111111108,58.7,1900,ohc,five,141,2bbl,3.19,3.58,9.4,68.0,5500.0,23,30,9980.0,11.75,Medium,0,1
1,104,nissan,std,four,hatchback,fwd,front,104.3,0.7558865929841423,0.9111111111111108,53.3,2818,ohc,four,119,mpfi,3.94,3.23,8.3,56.0,5500.0,24,42,8358.0,11.190476190476188,Low,0,1
3,148,dodge,std,four,hatchback,fwd,front,93.7,0.8870735223450265,0.95,56.7,3950,ohc,five,92,2bbl,3.74,3.4,21.9,92.0,4750.0,31,29,10345.0,8.392857142857142,High,0,1
3,128,mitsubishi,std,four,sedan,rwd,front,95.7,0.8284478616049976,0.9569444444444444,52.0,3900,ohc,six,120,idi,3.19,3.86,9.5,72.0,5000.0,27,37,15750.0,8.392857142857142,Medium,0,1
1,122,saab,std,four,sedan,rwd,front,102.4,0.8966842864007688,0.9083333333333334,52.4,2050,l,four,234,4bbl,2.54,3.39,9.0,58.0,5200.0,19,23,9895.0,12.36842105263158,Low,0,1
0,161,nissan,std,four,wagon,fwd,front,97.2,0.7957712638154734,0.9083333333333334,50.2,2340,ohc,four,140,2bbl,3.47,3.27,22.7,145.0,5200.0,16,34,23875.0,4.795918367346938,Low,1,1
1,102,saab,std,four,sedan,rwd,front,95.7,0.7645362806343105,0.9083333333333334,52.5,2710,ohc,four,90,mpfi,3.15,3.39,7.0,95.0,5200.0,38,26,9279.0,16.785714285714285,Low,0,1
2,134,dodge,std,four,sedan,fwd,front,94.5,0.7558865929841423,0.95,51.4,3060,ohc,four,164,idi,3.62,3.54,23.0,145.0,4800.0,37,32,9980.0,9.791666666666666,Medium,0,1
0,122,toyota,turbo,two,sedan,rwd,front,94.5,0.897164824603556,0.9083333333333334,50.6,3131,ohc,four,121,2bbl,3.54,3.23,8.4,94.0,5250.0,24,38,6692.0,7.580645161290323,Medium,0,1
0,74,mazda,std,four,hatchback,fwd,front,91.3,0.8438250840941854,0.8944444444444445,54.5,4066,l,four,108,mpfi,3.19,3.4,9.41,64.0,5000.0,27,29,11248.0,8.392857142857142,Low,0,1
3,134,mazda,std,four,hatchback,rwd,front,104.5,0.8659298414223928,0.8999999999999999,50.6,1945,ohc,four,130,spdi,3.46,3.03,9.0,145.0,5500.0,23,28,13499.0,8.703703703703704,Low,0,1
1,158,mercedes-benz,std,two,sedan,fwd,front,98.8,0.7558865929841423,0.8833333333333333,50.8,1900,ohc,four,61,2bbl,3.31,3.03,9.0,68.0,4800.0,19,23,8921.0,10.217391304347826,Low,0,1
-1,150,mazda,std,four,hatchback,4wd,front,106.7,0.7558865929841423,0.9208333333333332,50.6,1971,ohc,four,130,mpfi,3.05,4.17,9.0,68.0,5500.0,37,34,7299.0,9.791666666666666,Low,0,1
0,87,honda,std,two,hatchback,rwd,front,100.4,0.7630946660259491,0.8833333333333333,50.8,2536,ohc,six,171,1bbl,3.15,3.29,9.2,48.0,4750.0,25,29,6189.0,7.580645161290323,Medium,0,1
0,137,honda,std,four,sedan,fwd,front,103.5,0.9557904853435848,0.8861111111111111,56.1,2370,ohc,five,108,mpfi,3.19,3.23,9.6,64.0,4800.0,27,31,7975.0,10.217391304347826,Low,0,1
3,87,renault,std,two,hatchback,rwd,front,107.9,0.7491590581451226,0.95,52.8,1819,ohcf,five,156,mpfi,3.19,3.27,9.6,184.0,5500.0,31,24,7898.0,13.823529411764708,Medium,0,1
0,122,toyota,turbo,four,sedan,rwd,front,105.8,0.7558865929841423,0.9236111111111112,49.6,2707,ohcf,four,134,2bbl,2.99,3.4,9.5,88.0,5500.0,28,34,23875.0,12.36842105263158,Low,0,1
1,78,mazda,std,two,wagon,4wd,front,101.2,0.8966842864007688,0.9236111111111112,52.0,2395,ohc,six,98,spdi,3.15,3.39,9.5,86.0,5000.0,24,31,12964.0,9.4,Low,0,1
2,85,plymouth,std,two,hatchback,fwd,front,94.5,0.8250840941854877,0.8374999999999999,50.2,2024,ohc,four,151,mpfi,3.27,3.1,9.0,70.0,5000.0,30,24,7609.0,6.184210526315789,Low,0,1
0,118,honda,turbo,two,convertible,rwd,front,102.4,0.7558865929841423,0.9958333333333332,52.0,2756,ohc,four,92,mpfi,3.19,3.03,7.0,97.0,5200.0,24,28,18150.0,7.580645161290323,Medium,0,1
-1,192,dodge,turbo,four,convertible,fwd,front,113.0,0.9557904853435848,0.8875,50.8,2700,ohc,four,97,mpfi,3.15,3.23,9.4,82.0,4800.0,23,39,16925.0,7.833333333333332,High,0,1
0,134,honda,std,four,sedan,fwd,front,102.9,0.8495915425276309,0.9208333333333332,50.2,1837,ohc,four,97,1bbl,3.62,3.35,8.5,102.0,5250.0,27,24,9538.0,9.791666666666666,Low,0,0
0,101,mazda,turbo,four,sedan,fwd,front,97.0,0.7558865929841423,0.8861111111111111,58.3,2579,ohc,four,70,mpfi,3.05,3.4,9.4,69.0,4800.0,20,38,16925.0,7.580645161290323,Low,0,1
3,102,nissan,std,four,sedan,rwd,front,96.9,0.8467083133109082,0.95,55.5,3252,ohc,four,152,mpfi,3.47,3.03,9.0,84.0,5500.0,49,32,8778.0,12.36842105263158,Low,0,1
3,134,bmw,std,four,hatchback,rwd,front,88.6,0.8966842864007688,0.9763888888888888,56.7,2455,ohc,four,120,mpfi,3.24,3.29,9.0,72.0,5200.0,25,25,8778.0,7.833333333333332,Low,1,1
0,134,honda,turbo,four,sedan,fwd,front,93.3,0.762614127823162,0.8833333333333333,54.7,2380,ohc,four,110,2bbl,3.03,3.35,9.2,62.0,4800.0,17,31,13495.0,6.911764705882352,Low,0,1
1,98,bmw,turbo,two,hatchback,rwd,front,89.5,0.8428640076886112,0.8833333333333333,50.8,2756,ohc,four,121,2bbl,3.15,3.03,8.0,162.0,5000.0,18,25,32528.0,15.666666666666664,Low,0,1
0,91,mazda,std,two,hatchback,fwd,front,93.7,0.794329649207112,0.8805555555555555,50.8,2290,ohc,four,70,mpfi,2.91,3.29,9.2,110.0,4800.0,25,42,9279.0,13.823529411764708,Low,0,1
1,137,plymouth,turbo,four,sedan,rwd,front,96.9,0.9557904853435848,0.9402777777777778,57.5,1950,ohc,four,90,mpfi,3.329751243781096,3.5,7.0,64.0,5200.0,23,22,6669.0,9.791666666666666,High,0,0
2,122,volvo,std,two,hardtop,fwd,rear,114.2,0.9072561268620856,0.8833333333333333,49.4,2507,ohc,four,92,mpfi,3.58,3.29,7.0,121.0,5000.0,23,30,11245.0,8.703703703703704,Medium,0,1
0,192,toyota,std,four,sedan,fwd,front,97.2,0.7851994233541567,0.9236111111111112,50.5,3075,ohc,six,90,mpfi,3.03,3.35,21.5,100.0,5500.0,19,23,8949.0,12.36842105263158,Low,0,1
-1,122,dodge,std,four,hatchback,rwd,front,99.1,0.810667948101874,0.9097222222222222,49.4,3230,ohcf,four,90,2bbl,3.62,2.76,9.0,82.0,4500.0,19,37,7609.0,12.36842105263158,Low,0,1
1,168,honda,std,four,sedan,fwd,front,96.9,0.8154733301297453,0.8833333333333333,50.6,1989,ohc,four,141,1bbl,2.91,3.64,8.1,76.0,5800.0,27,24,6692.0,10.217391304347826,Medium,0,1
1,122,mercedes-benz,std,two,sedan,fwd,front,99.1,0.8486304661220567,0.9027777777777778,56.1,2714,ohc,six,121,2bbl,3.03,3.46,8.5,184.0,5400.0,26,30,13415.0,7.580645161290323,High,1,1
1,83,nissan,std,four,hatchback,fwd,front,105.8,0.8154733301297453,0.9208333333333332,52.8,2372,ohc,four,173,mpfi,3.47,2.64,9.4,207.0,4400.0,19,34,11259.0,7.580645161290323,Low,0,1
2,122,toyota,turbo,four,wagon,fwd,front,110.0,0.8039404132628545,0.95,53.5,2265,ohc,four,92,2bbl,3.78,3.54,9.5,123.0,4800.0,24,34,13499.0,9.4,Low,0,1
1,89,mazda,std,two,hatchback,fwd,front,98.8,0.794329649207112,0.9236111111111112,55.1,1819,ohc,six,122,idi,2.91,4.17,9.2,101.0,5400.0,26,38,5348.0,9.791666666666666,Low,0,0
0,108,honda,turbo,two,hatchback,rwd,front,100.4,0.9557904853435848,0.9236111111111112,55.5,3060,ohcf,four,110,2bbl,3.46,2.76,8.6,161.0,5100.0,15,34,9988.0,8.703703703703704,High,0,1
0,125,toyota,std,four,hatchback,fwd,front,115.6,0.794329649207112,0.9291666666666668,52.8,3750,ohcf,eight,136,mpfi,3.78,3.03,9.0,111.0,4800.0,21,41,30760.0,6.351351351351353,Medium,0,1
0,150,jaguar,std,two,sedan,fwd,front,97.0,0.8495915425276309,0.9125,52.8,2756,ohc,four,97,2bbl,3.19,3.19,7.5,152.0,5500.0,17,34,14399.0,6.184210526315789,Low,0,1
1,164,nissan,std,two,hatchback,fwd,front,109.1,0.9024507448342144,0.8888888888888888,53.7,2191,l,four,98,mpfi,2.97,3.15,8.0,69.0,5200.0,25,30,5195.0,9.791666666666666,Medium,0,1
2,122,toyota,std,four,convertible,rwd,front,99.1,0.7991350312349833,0.9125,53.7,2122,ohc,four,108,mpfi,3.54,3.07,9.4,116.0,4800.0,38,30,8949.0,6.184210526315789,Low,0,1
1,74,plymouth,std,four,sedan,rwd,front,94.5,0.6780394041326285,0.8861111111111111,55.1,2191,ohc,four,141,2bbl,3.63,3.39,9.4,62.0,5000.0,19,30,40960.0,7.580645161290323,Medium,0,1
0,91,peugot,std,four,hatchback,fwd,front,94.5,0.7549255165785679,0.9055555555555556,50.8,1918,ohc,four,90,mpfi,3.47,3.03,9.0,152.0,5200.0,22,27,7995.0,6.351351351351353,Low,0,1
0,142,nissan,std,four,hatchback,fwd,front,93.7,0.9591542527630946,0.8861111111111111,54.1,1985,dohc,six,132,2bbl,3.43,2.9,9.4,116.0,4200.0,31,27,12440.0,13.823529411764708,Low,0,0
0,115,nissan,std,four,hatchback,rwd,front,109.1,0.8495915425276309,0.9236111111111112,50.8,2710,ohc,eight,122,idi,3.27,3.35,8.5,140.0,4800.0,18,31,5118.0,8.703703703703704,Low,1,1
0,102,mitsubishi,std,two,sedan,fwd,front,96.5,0.8049014896684287,0.8861111111111111,55.7,3197,ohc,four,183,spdi,2.54,3.46,9.3,69.0,4800.0,21,33,9989.0,10.681818181818182,High,1,1
1,83,toyota,std,four,hatchback,4wd,front,96.3,0.8111484863046613,0.8861111111111111,58.7,2221,ohc,four,70,mpfi,3.15,3.03,9.4,123.0,5125.369458128079,23,32,10595.0,4.795918367346938,Low,0,1
-1,104,alfa-romero,std,two,sedan,fwd,front,107.9,0.9173474291206152,0.9958333333333332,50.6,2122,ohc,four,181,2bbl,3.7,3.4,9.3,86.0,4800.0,26,28,6649.0,14.6875,Medium,0,1
0,122,volvo,std,two,sedan,rwd,front,102.0,0.8250840941854877,0.8861111111111111,54.5,2190,l,four,97,2bbl,3.78,2.64,8.4,86.0,5000.0,31,16,11248.0,9.791666666666666,High,0,1
1,118,mazda,std,four,sedan,rwd,front,102.4,0.7491590581451226,0.9291666666666668,56.1,2405,ohc,four,109,mpfi,2.97,3.86,9.0,207.0,5400.0,29,32,7957.0,8.392857142857142,Low,0,1
0,122,chevrolet,std,two,hatchback,fwd,front,114.2,0.8250840941854877,0.8861111111111111,54.5,2658,ohc,four,108,2bbl,3.05,3.39,9.3,69.0,4900.0,17,42,7689.0,8.703703703703704,Low,0,1
2,125,plymouth,std,four,sedan,fwd,front,96.3,0.8250840941854877,0.8944444444444445,50.2,3217,ohc,four,183,mpfi,3.62,3.54,9.0,68.0,4800.0,17,38,7609.0,9.791666666666666,Low,0,0
1,122,volvo,turbo,four,hatchback,4wd,front,101.2,0.9072561268620856,0.9236111111111112,54.5,2385,ohc,four,61,mpfi,3.78,3.27,21.5,62.0,5500.0,31,37,9279.0,12.36842105263158,Low,0,1
3,122,toyota,std,two,sedan,fwd,front,98.4,0.8438250840941854,0.9111111111111108,56.1,2191,ohc,four,134,mpfi,2.97,3.41,9.0,116.0,5500.0,19,37,6229.0,12.36842105263158,Low,0,1
1,150,dodge,std,four,hatchback,rwd,front,96.5,0.9010091302258528,0.95,54.5,2700,ohc,four,140,mpfi,3.24,3.39,9.5,112.0,6000.0,31,28,5151.0,7.833333333333332,Low,0,1
-1,122,volvo,std,two,sedan,fwd,front,96.5,0.7645362806343105,0.8861111111111111,54.8,1900,ohc,four,90,2bbl,3.62,3.23,9.4,82.0,5250.0,24,42,23875.0,12.36842105263158,Medium,0,1
1,89,toyota,std,four,wagon,fwd,front,93.7,0.9024507448342144,0.9055555555555556,53.9,4066,dohc,four,171,mpfi,3.62,3.29,9.3,48.0,4800.0,25,32,12964.0,8.392857142857142,Low,0,1
3,65,plymouth,std,two,hardtop,rwd,front,95.7,0.9591542527630946,0.9486111111111112,59.1,2540,ohcf,four,181,mpfi,3.8,3.35,8.5,68.0,4350.0,19,32,11850.0,5.222222222222221,Low,0,1
0,150,nissan,std,four,hatchback,rwd,front,93.7,0.8438250840941854,0.9430555555555556,48.8,3012,l,five,110,mpfi,3.329751243781096,3.39,23.0,145.0,4150.0,19,34,5499.0,7.833333333333332,Low,0,1
2,122,saab,std,four,wagon,fwd,front,93.7,0.7558865929841423,0.9055555555555556,54.8,1876,ohc,four,209,2bbl,3.27,3.39,8.5,155.0,5900.0,17,26,14489.0,13.823529411764708,Medium,0,1
0,94,mercury,std,four,wagon,rwd,front,95.7,0.6948582412301778,0.8833333333333333,50.2,2758,ohc,four,98,spdi,3.43,3.58,8.3,86.0,4150.0,23,43,6695.0,12.36842105263158,Low,0,1
0,102,volkswagen,turbo,four,sedan,fwd,front,120.9,0.8250840941854877,0.95,50.8,3151,ohc,six,70,mpfi,3.76,3.27,8.6,85.0,5400.0,28,29,9988.0,8.392857142857142,Low,0,1
3,148,subaru,std,two,hardtop,4wd,front,104.3,0.8265257087938491,0.8999999999999999,55.5,1876,ohc,four,209,mpfi,3.58,3.46,9.2,176.0,5200.0,37,32,10898.0,13.823529411764708,Low,0,1
0,122,nissan,std,two,hatchback,fwd,front,102.7,0.9072561268620856,0.8833333333333333,57.5,2385,ohc,four,120,mpfi,3.5,3.15,9.3,161.0,5000.0,38,30,18150.0,7.580645161290323,Low,1,1
0,158,plymouth,std,two,hatchback,fwd,front,93.7,0.8121095627102355,0.9055555555555556,55.7,1889,dohc,four,146,mpfi,3.15,3.4,9.0,114.0,4800.0,17,24,6229.0,11.190476190476188,Low,0,1
1,137,nissan,std,four,hatchback,fwd,front,98.4,0.8250840941854877,0.9027777777777778,50.2,2385,ohcv,two,136,mpfi,3.329751243781096,3.86,9.4,135.0,5200.0,18,32,22625.0,9.791666666666666,Low,0,0
-1,102,toyota,std,two,hardtop,4wd,front,104.5,0.7991350312349833,0.8861111111111111,53.0,1967,ohc,four,121,mpfi,2.97,3.35,9.2,160.0,6000.0,25,24,17669.0,14.6875,Medium,0,1
0,122,bmw,std,two,hatchback,fwd,front,114.2,0.7991350312349833,0.8972222222222221,55.5,2328,ohc,six,140,2bbl,3.54,2.76,21.5,84.0,5500.0,31,31,18620.0,11.190476190476188,Medium,0,1
3,103,dodge,std,four,sedan,rwd,front,93.7,0.7208073041806824,0.8944444444444445,50.6,4066,ohc,four,120,mpfi,3.34,3.39,9.0,70.0,4800.0,18,43,8948.0,9.791666666666666,Low,0,1
1,121,nissan,std,two,sedan,fwd,front,95.7,0.8467083133109082,0.9486111111111112,54.8,2254,ohc,four,91,mpfi,3.31,3.5,9.0,82.0,6000.0,37,30,25552.0,12.36842105263158,Low,0,1
2,87,plymouth,turbo,four,hatchback,rwd,front,102.4,0.810667948101874,0.9027777777777778,53.3,2240,ohcf,four,98,1bbl,3.58,3.03,9.41,106.0,5125.369458128079,26,29,36880.0,7.833333333333332,Low,0,1
0,95,toyota,std,two,hatchback,rwd,front,91.3,0.8390197020663143,0.9208333333333332,55.1,1900,rotor,four,156,2bbl,3.03,3.46,9.5,160.0,5000.0,27,33,9279.0,9.038461538461537,High,0,1
2,148,mercedes-benz,std,two,wagon,fwd,front,95.7,0.6948582412301778,1.0,53.1,3685,ohc,four,98,mpfi,3.31,3.54,9.0,52.0,4800.0,32,25,6529.0,14.6875,Low,0,1
0,115,dodge,std,two,sedan,rwd,front,93.1,0.8438250840941854,0.8833333333333333,54.8,2811,l,four,152,2bbl,3.27,3.4,7.0,134.0,4800.0,31,18,12440.0,9.791666666666666,High,0,1
-1,119,volvo,turbo,two,sedan,rwd,front,93.7,0.8731379144641999,0.9333333333333332,55.7,3515,ohc,five,109,2bbl,3.27,3.5,8.3,62.0,5200.0,24,24,7957.0,10.217391304347826,Low,0,1
2,122,isuzu,std,two,sedan,rwd,front,103.5,0.8111484863046613,0.95,52.0,2337,ohc,six,122,1bbl,3.58,3.58,9.4,143.0,5250.0,30,53,7999.0,13.823529411764708,Medium,0,1
0,94,chevrolet,std,two,sedan,fwd,front,95.7,0.8226814031715521,0.8944444444444445,52.8,1951,ohc,four,181,mpfi,3.43,3.23,8.5,84.0,5100.0,31,32,34028.0,6.184210526315789,Medium,0,1
2,150,bmw,std,four,convertible,rwd,front,99.1,0.8495915425276309,0.9333333333333332,50.2,2302,ohcv,four,98,mpfi,2.97,2.8,7.6,86.0,4150.0,17,38,5151.0,10.217391304347826,Low,0,1
1,85,toyota,std,two,wagon,fwd,front,98.8,0.8495915425276309,0.8944444444444445,56.2,2337,ohc,four,122,2bbl,3.15,,23.0,60.0,4500.0,19,25,15985.0,9.791666666666666,Medium,0,1
-1,168,toyota,turbo,four,hatchback,rwd,front,96.1,0.9173474291206152,0.8888888888888888,58.7,1967,ohc,four,108,mpfi,3.8,2.64,9.0,90.0,4800.0,24,37,13860.0,9.038461538461537,Low,0,1
1,122,saab,turbo,four,sedan,rwd,front,102.9,0.8250840941854877,0.95,51.6,2372,ohc,four,146,2bbl,3.03,3.39,8.5,97.0,5200.0,22,32,9639.0,9.038461538461537,Low,1,1
